Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
70000	-447.6927	-370.0048	-77.68788	7.746378	4.640736	0.702619	0.0797666	0.143407	0.0699625	0.0625099	0.000252317	0.0215883	0.0784731	0.0128124	0.0782967	0.222622	0.208916	0.0540821	0.00701013	0.014202	0.211347	0.0236139	0.0336154	0.00687825	0.00912721	0.00320201	0.0781591	0.0880971	0.0245045	0.115174	0.120714	0.374543	0.514698	0.192835	0.0485418	0.010855	0.668659	0.373467	0.000196271	0.0321203	0.166854	0.162309	0.107184	0.829073	0.0458108	0.685331	0.120681	1.56335	0.133161	0.435958	0.0297901	0.0891213	0.152241	0.0673142	0.14289	0.0290134	0.0860468	0.178826	0.00898881	0.0500681	0.335514	0.0171007	0.063051	0.0305382	0.417292	0.155153	0.209809	0.1764213	0.07495009	0.0737243	0.0480332	0.037318	0.119638	0.0395717	0.0338216	0.016614	0.0276401	0.173273	0.0607123	0.0892275	0.0685237	0.0159326	0.185292	0.0106779	0.5092718	15	8.840327	0.1950645	0.486436	0.794809	1.08387	1.63489	0.189331	0.130583	0.249339	0.0974556	0.253586	0.0797052	0.5842219	0.8717095
70100	-437.5733	-362.9827	-74.59067	9.807059	3.863758	0.425566	0.289637	0.0203546	0.0413496	0.327195	0.18892	0.351367	0.0482762	0.0225406	0.049752	0.168732	0.0467655	0.0118473	0.0363292	0.0347307	0.00379933	0.0640032	0.0642514	0.0206705	0.013896	0.0097113	0.977302	0.0712016	0.113118	0.0230279	0.179596	0.0448424	0.0217427	0.0511657	0.378704	0.0845962	0.0628145	0.143529	0.144401	0.117972	0.00986271	0.00696809	0.425318	0.0118322	0.0250647	0.0168321	0.120728	0.352379	0.00971855	0.0160077	0.286443	0.2196	0.579739	0.429838	0.0357279	0.0536323	0.268572	0.456986	0.122732	0.195518	0.165025	0.102024	0.0658719	0.0501782	0.0100367	0.168498	0.349478	0.1273622	0.2775744	0.0556151	0.111007	0.0575799	0.0513672	0.118447	0.0855139	0.0516977	0.00827385	0.149227	0.103906	0.0937795	0.0189606	0.0171295	0.0210195	0.0564765	0.5824573	11	12.3335	0.233125	0.446718	0.770362	1.0844	1.69852	0.140811	0.101899	0.192234	0.0897671	0.326083	0.149205	0.8600316	0.677251
70200	-438.9025	-377.931	-60.9715	10.66994	2.794115	0.185096	0.00917248	0.0796043	0.071661	0.0338377	0.00197806	0.531946	0.0220885	0.130507	0.077613	0.194071	0.162439	0.0853509	0.0161189	0.0206933	0.0287581	0.00505782	0.166534	0.0122496	0.0323209	0.00098929	0.338777	0.0701094	0.0506733	0.0260715	0.0869618	0.253878	0.0307902	0.153602	0.339498	0.00481359	0.0233442	0.00103528	0.310131	0.0181481	0.0225825	0.108191	0.487519	0.0293516	0.3235	0.0353083	0.0251911	0.259787	0.0206463	0.0435276	0.471554	0.665787	0.00941663	0.204444	0.0100905	0.38473	0.0965426	0.455852	0.0435815	0.0378004	0.158325	0.03676	0.0384818	0.00712215	0.103648	0.150075	0.45481	0.1613187	0.08960325	0.086562	0.0555419	0.0137091	0.018457	0.0502544	0.0375009	0.0986618	0.0109535	0.121128	0.0241234	0.136345	0.0230989	0.0454659	0.215925	0.0622733	0.5037329	14	10.70959	0.2039891	0.372679	0.719452	1.08129	1.82658	0.233702	0.138731	0.237615	0.076126	0.223723	0.0901034	0.5933362	0.848984
70300	-424.0632	-363.9982	-60.06507	10.6446	5.597695	0.051533	0.0998562	0.0770382	0.0184417	0.119382	0.161698	0.0277896	0.0579282	0.17708	0.104227	0.20304	0.270359	0.0104144	0.0129218	0.102283	0.0135945	0.0321878	0.00020777	0.0281411	0.0383387	0.00563156	0.126397	0.0294131	0.0752844	0.138633	0.0468619	0.0204183	0.0157228	0.107745	0.277042	0.0504553	0.553101	0.240841	0.0589675	0.051462	0.167624	0.056591	0.094958	0.00491817	0.0135743	0.00440933	0.688857	0.0864262	0.0142213	0.00318483	0.0309626	0.199652	0.01813	0.21739	0.0411555	0.127581	0.184765	0.155295	0.104369	0.71781	0.0803281	0.135401	0.0775921	0.294136	0.43677	0.0644738	0.30439	0.1203092	0.2191063	0.0897035	0.0476204	0.0627297	0.0780958	0.108825	0.0392007	0.0568572	0.0282726	0.128342	0.123895	0.0494883	0.00695824	0.0632395	0.0974561	0.0193162	0.4793105	14	10.89454	0.1906029	0.525155	0.817005	1.08214	1.5757	0.12693	0.157416	0.236456	0.0563475	0.322314	0.100537	0.6984168	0.6862814
70400	-416.8372	-361.3584	-55.4788	12.19803	4.643906	0.152254	0.200296	0.0858279	0.152742	0.0394556	0.343962	0.00749515	0.0107171	0.237042	0.136263	0.214565	0.0881436	0.1265	0.0475906	0.011179	0.048438	0.00993228	0.00938704	0.0867931	0.0261756	0.0054241	0.0230891	0.173962	0.00698092	0.0377421	0.152971	0.049509	0.119164	0.0770362	0.0102028	0.00400593	0.716746	0.0664335	0.036386	0.0461128	0.134183	0.0208719	0.00479734	0.0173391	0.0710296	0.0206412	0.41493	0.0354436	0.10983	0.0142127	0.0711572	0.0137799	0.00935981	0.34095	0.0213842	0.0281607	0.289022	0.06526	0.0177367	0.428372	9.42241e-05	0.0143878	0.0387992	0.342593	0.306529	0.0263893	0.570718	0.1107067	-0.08415355	0.16306	0.0817672	0.0506096	0.0792035	0.116146	0.0549309	0.0402739	0.00157991	0.125642	0.0700847	0.0857364	0.0157886	0.0594967	0.0249081	0.0307728	0.6994844	11	18.25601	0.192144	0.48658	0.794895	1.08386	1.63466	0.150835	0.143172	0.205238	0.141424	0.271475	0.0878565	0.6153309	1.136761
70500	-433.8618	-368.4573	-65.40457	8.320254	3.912166	0.0444318	0.162122	0.0352416	0.0252212	0.045235	0.630821	0.0346688	0.064418	0.31955	0.21152	0.496696	0.00236713	0.0703244	0.0112251	0.065814	0.0526361	0.00694587	0.0147665	0.00225058	0.0058237	0.0319332	0.0581893	0.0730305	0.00965812	0.0227923	0.017625	0.000795664	0.0825955	0.311567	0.197714	0.0855483	0.618397	0.0222489	0.109738	0.0571321	0.172671	0.00500647	0.0354885	0.00801839	0.0134384	0.221415	1.76699	0.301444	0.0575991	0.0133168	0.0278034	0.304526	0.0304722	0.0269932	0.082852	0.00414609	0.268955	0.218302	0.172808	0.0266229	0.216997	0.0452564	0.192004	0.00779459	0.0138345	0.126295	0.564473	0.1382365	0.08417433	0.116684	0.0299131	0.0324962	0.106849	0.0410798	0.0441714	0.0125479	0.0122016	0.110699	0.164127	0.128029	0.0268773	0.0563343	0.020394	0.0975959	0.8890196	14	9.07553	0.1862219	0.449471	0.772116	1.0844	1.69401	0.179139	0.15788	0.19269	0.118182	0.215774	0.136335	0.9731939	0.9135071
70600	-421.8859	-360.6726	-61.21333	9.978624	6.623718	0.186972	0.0961265	0.0320332	0.0226755	0.0853811	0.0891972	0.0639906	0.0870236	0.117541	0.282812	0.246756	0.00896402	0.00485053	0.00956916	0.0231768	0.105188	0.00836279	0.033376	0.0137865	0.033549	0.126953	0.200519	0.0222259	0.00173446	0.288307	0.18921	0.0825804	0.139433	0.077322	0.043451	0.00579955	0.714543	0.312384	0.0211989	0.0363092	0.108057	0.0112605	0.0103124	0.0428211	0.0267196	0.29534	0.205988	0.0735795	0.144762	0.0476397	0.11233	0.0877227	0.293976	0.00622869	0.58296	0.00251997	0.157355	0.0753674	0.00284079	0.0136809	0.0915404	0.656889	0.0165417	0.0221238	0.00638401	0.624885	0.369623	0.1588001	0.08367115	0.0688647	0.102408	0.103269	0.0697738	0.0506655	0.074791	0.00149562	0.00101279	0.0528311	0.0806703	0.0585902	0.0100678	0.0197446	0.262065	0.0437503	0.5356063	11	10.23265	0.2356666	0.558136	0.834762	1.07983	1.52727	0.151048	0.139726	0.142048	0.0668248	0.36181	0.138543	0.6192774	0.8648891
70700	-422.7891	-363.453	-59.3361	7.20894	5.533596	0.0111139	0.407766	0.260246	0.0693792	0.229724	0.0348422	0.00439936	0.149491	0.0194572	0.0330355	0.619958	0.00651517	0.0105024	0.00709927	0.164578	0.3688	0.00241297	0.00134093	0.00386729	0.0348056	0.00372304	0.0814768	0.179007	0.0290148	0.255021	0.0435612	0.077745	0.0580192	0.0204544	0.116338	0.0504519	0.524431	0.0181813	0.00709419	0.297669	0.212752	0.0623596	0.0219369	0.216294	0.245849	0.00538125	1.0281	0.0873243	0.00494309	0.00419731	0.0817911	0.00121188	0.0484117	0.380307	0.00410671	0.0555743	0.0448237	0.596792	0.0846963	0.227713	0.0776053	0.0490725	0.0220629	0.452088	0.0940066	0.113612	0.309892	0.1449458	0.1574691	0.0785941	0.14079	0.130387	0.0250544	0.0842783	0.0337873	0.0830121	0.0302878	0.133671	0.0361663	0.121085	0.0290426	0.0220954	0.0151262	0.0366225	0.6345898	16	9.930055	0.1844485	0.522836	0.815718	1.08227	1.57918	0.142301	0.105409	0.229522	0.0913331	0.267633	0.163801	0.7920589	0.8011902
70800	-423.6822	-366.949	-56.73321	16.58976	3.584616	0.0105887	0.0917081	0.0691935	0.0210576	0.0244058	0.283431	0.0249725	0.0270165	0.351571	0.0436329	0.424357	0.0366447	0.0237369	0.136509	0.0632378	0.0710692	0.00730565	0.0509868	0.0237799	0.00335977	0.0507373	0.027962	0.0437283	0.00694621	0.014651	0.00670514	0.02046	0.00229085	0.147141	0.0205913	0.0804699	0.349888	0.0897842	0.00251579	0.0139283	0.206517	0.0118628	0.00154905	0.151691	0.0121873	0.0686454	0.22827	0.0420387	0.0217657	0.0415211	0.112773	0.0021009	0.123389	0.0874941	0.00602768	0.239048	0.168239	0.105843	0.060748	0.180791	0.00344621	0.125571	0.0337085	0.296158	0.0102722	0.00452552	0.171299	0.09081813	-0.0166518	0.0338107	0.163502	0.147696	0.0441779	0.0461056	0.0736871	0.040517	0.00934887	0.170878	0.0308118	0.105734	0.0340384	0.0189879	0.0472993	0.0334053	0.4689969	6	20.13597	0.1539182	0.429978	0.759497	1.0842	1.72633	0.104597	0.169874	0.178244	0.148799	0.247355	0.151131	0.4523451	1.036812
70900	-407.4635	-370.4544	-37.00908	9.843997	3.522176	0.0329093	0.198461	0.00961966	0.119557	0.0225421	0.34514	0.257277	0.00606252	0.053533	0.164619	0.0398674	0.137846	0.00780261	0.00160549	0.0204466	0.000789269	0.0697028	0.13414	0.0235351	0.0872618	0.039169	0.344219	0.0117999	0.0164992	0.0906939	0.0737613	0.0647117	0.00586658	0.0350515	0.00783991	0.106424	0.0124488	0.0310391	0.00606316	0.0307229	0.0337423	0.0534617	0.140924	0.00109477	0.0162616	0.00201685	0.00319202	0.196024	0.0262496	0.0856448	0.060068	0.672685	0.399965	0.0719972	0.0571063	0.327081	0.392687	0.1044	0.0558729	0.0734061	0.0250781	0.0132965	0.0261305	0.054094	0.00446122	0.134232	0.02216	0.0941689	0.04215075	0.0577768	0.143307	0.218366	0.0739805	0.141871	0.0570416	0.0540282	0.00744434	0.102868	0.00646829	0.0575971	0.0256635	0.018732	0.00459295	0.0302623	0.6039558	12	10.51514	0.1395498	0.426017	0.756875	1.08411	1.733	0.123196	0.163376	0.220511	0.0728982	0.310914	0.109104	0.6461065	0.9347619
71000	-467.5938	-381.406	-86.18775	8.233903	3.366995	0.0589358	0.0355543	0.509881	0.22014	0.193627	0.186229	0.0408883	0.225771	0.0343888	0.0290776	0.582883	0.0146535	0.0159703	0.00365321	0.0137566	0.0164171	0.043269	0.0766108	0.0343906	0.00621818	0.0536413	0.482334	0.396265	0.015723	0.0642123	0.145827	0.0149879	0.0641398	0.123398	0.0164965	0.0393594	0.651371	0.0303784	0.0265482	0.297991	0.196374	0.14896	0.264866	0.11212	0.15765	0.0613088	1.01806	0.233117	0.112209	0.0162668	0.0600202	0.0805175	0.0168546	0.292405	0.00572293	0.259222	1.42106	0.503849	0.056216	0.257545	0.284493	0.0281634	0.0160969	0.644134	0.213415	0.164392	0.29221	0.1550023	0.01852631	0.0664799	0.0628556	0.102208	0.0789603	0.0275187	0.0992321	0.00223719	0.0229587	0.0677415	0.0756339	0.167068	0.00797265	0.0959459	0.0990811	0.0241058	0.7666694	9	10.6395	0.128794	0.415801	0.750016	1.08381	1.75037	0.122598	0.157014	0.177724	0.134162	0.233593	0.17491	0.7851957	0.9764055
71100	-435.6336	-368.4337	-67.19989	9.666499	2.989402	0.0359772	0.00428295	0.050158	0.0941564	0.155735	0.0626076	0.00024573	0.453386	0.00859694	0.00714049	0.157168	0.211141	0.056197	0.0275179	0.304457	0.0425627	0.00349765	0.0661688	0.00170441	0.00070336	0.0223544	0.0238555	0.0733958	0.0530084	0.479451	0.227605	0.142936	0.105396	0.0103074	0.102453	0.0242546	0.28688	0.0345701	0.486362	0.069254	0.0302636	0.0465174	0.0369159	0.259464	0.0474909	0.456677	0.0486347	0.0550647	0.0304753	0.205624	0.00422332	0.00108649	0.256938	1.05416	0.203874	0.0190798	0.549738	0.0682936	0.0289332	0.0197652	0.0389424	0.210495	0.0479874	0.0071387	0.0227583	0.379814	0.274553	0.1113849	0.09503668	0.0543631	0.0207759	0.0621624	0.0723544	0.0388982	0.153354	0.0665236	0.0113898	0.0277707	0.01231	0.146182	0.0427088	0.141238	0.112163	0.0378064	0.6880584	15	9.667613	0.3145876	0.38844	0.730939	1.08246	1.79816	0.134861	0.170195	0.204178	0.050877	0.311248	0.128641	0.7830951	0.8786397
71200	-429.3233	-366.5941	-62.72919	10.36163	2.926872	0.153234	0.00225589	0.0498882	0.141589	0.159644	0.0574229	0.125818	0.0600074	0.0314474	0.0637284	0.0809842	0.0235049	0.0177106	0.00186943	0.00781473	0.0216837	0.0689921	0.0222277	0.0182109	0.000414531	0.0791826	0.0668981	0.0370076	0.00441405	0.0312951	0.0805587	0.0848551	0.0101084	0.0181019	0.090268	0.0432756	0.206326	0.268385	0.600964	0.126487	0.0293053	0.0454003	0.000449947	0.998505	0.113978	0.418727	0.284121	0.00418842	0.515609	0.0130528	0.00699727	0.0360908	0.236508	0.506884	0.331169	0.00813007	0.464368	0.00145618	0.0519907	0.00793219	0.00390621	0.233567	0.079186	0.0388587	0.000221836	0.206859	0.287085	0.1490897	0.249483	0.0122947	0.0361258	0.0620969	0.0527813	0.0595761	0.13407	0.0592778	0.0597638	0.201986	0.105886	0.100388	0.0186715	0.0396903	0.0423024	0.0150901	0.5336587	14	11.76547	0.2507579	0.383524	0.727397	1.08213	1.80695	0.122682	0.127858	0.216346	0.112573	0.24493	0.175611	0.7831416	0.6814331
71300	-424.1354	-374.9964	-49.13897	8.192408	4.41191	0.0452969	0.0953502	0.0183204	0.0499499	0.140636	0.138096	0.171366	0.0835916	0.00495913	0.0196187	0.0246126	0.157764	0.101153	0.0202067	0.0957003	0.1836	0.0205718	0.0316981	0.0234	0.0247769	0.00793315	0.260207	0.0185688	0.000574489	0.0546982	0.00573627	0.0858205	0.248612	0.225801	0.0187216	0.00353201	0.358623	0.183206	0.126054	0.139733	0.203177	0.00777981	0.119021	0.283365	0.239944	0.208836	0.0144724	0.107954	0.0579445	0.0384779	0.0465594	0.0145452	0.0296271	0.494429	0.0439826	0.136468	0.0589116	0.478108	0.0331838	0.278127	0.025188	0.246358	0.0180222	0.324788	0.0134285	0.133411	0.0560759	0.107481	0.2361449	0.127177	0.0638955	0.141675	0.0202541	0.0114454	0.0543463	0.0401367	0.0031895	0.178595	0.068673	0.070266	0.0214209	0.0921963	0.0320124	0.0747163	0.5064573	17	9.897603	0.2507326	0.475652	0.788348	1.08414	1.65186	0.134939	0.129358	0.21183	0.0705659	0.307975	0.145331	0.7426021	0.6820035
71400	-450.3515	-366.3714	-83.98015	7.684021	2.82615	0.0461237	0.0955422	0.00515963	0.0753826	0.233087	0.116894	0.116083	0.194314	0.00352528	0.109479	0.743364	0.108952	0.0359169	0.0378388	0.16463	0.0426815	0.00105425	0.0245751	0.172557	0.00423658	0.0385996	0.347783	0.0126899	0.0067074	0.252781	0.494677	0.110849	0.029092	0.164534	0.0113949	0.118283	1.28311	0.046126	0.00986285	0.447585	0.507187	0.0144853	0.0869355	0.636929	0.201423	1.86781	0.180075	0.364815	0.121025	0.0626293	0.00706466	0.00367699	0.308788	0.35301	0.272977	0.442403	0.387203	0.111116	0.0466064	0.254162	0.0533013	0.00992154	0.0532395	0.758044	0.166281	0.0806141	0.232607	0.2563436	-0.03739623	0.0215789	0.0785393	0.160846	0.108482	0.0298159	0.0764878	0.000683854	0.0119087	0.108879	0.0169627	0.158433	0.00539004	0.0405224	0.135528	0.0459415	0.8308208	17	8.83216	0.2105744	0.375349	0.721424	1.08151	1.82172	0.162743	0.190472	0.226156	0.0902778	0.223243	0.107108	0.7934246	1.047133
71500	-417.597	-364.6747	-52.92232	10.02247	4.186185	0.000724695	0.0249959	0.0656346	0.0499497	0.202892	0.0210147	0.00547872	0.0507693	0.100802	0.0172716	0.324354	0.169193	0.00978447	0.11926	0.221281	0.0182244	0.00432806	0.00181374	0.0252004	0.00117119	0.010593	0.107253	0.162421	0.0775964	0.286045	0.0144251	0.0957041	0.043336	0.0361536	0.0234792	0.00895723	0.316721	0.191904	0.148698	0.0150464	0.0123611	0.00530096	0.00307211	0.0045686	0.0107734	0.407489	0.549787	0.146258	0.00372745	0.173644	0.0509246	0.161979	0.130954	0.23932	0.215431	0.0279781	0.144941	0.000822687	0.21329	0.0602244	0.119464	0.206098	0.0886689	0.473599	0.196638	0.129887	0.163854	0.1126977	0.0355584	0.0957427	0.0353249	0.101504	0.0772274	0.177057	0.0612892	0.0361161	0.0110519	0.149423	0.0742837	0.0596284	0.0289829	0.00438712	0.0643291	0.0236534	0.5737191	13	10.2975	0.2223041	0.464307	0.781411	1.08433	1.66995	0.103902	0.133089	0.148458	0.104658	0.418228	0.091665	0.6092775	0.9416384
71600	-406.8596	-361.3981	-45.46156	8.958169	6.918196	0.0423366	0.0285892	0.0266893	0.0192338	0.000929221	0.0506263	0.0220341	0.0137692	0.0109391	0.024576	0.232296	0.0399288	0.0516827	0.07145	0.00549651	0.115874	0.0516287	0.0193044	0.0133988	0.0322506	0.0138921	0.060743	0.117101	0.00929175	0.146227	0.114554	0.11499	0.0776022	0.264855	0.000780794	0.00330845	0.307119	0.209606	0.166886	0.034778	0.00924221	0.0563703	0.0174473	0.0204072	0.0163532	0.229656	0.778197	0.161739	0.0882946	0.117718	0.0198678	0.399885	0.221947	0.00508171	0.2549	0.06503	0.276482	0.0127661	0.0212402	0.123565	0.241956	0.14319	0.0732185	0.0152101	0.188652	0.12295	0.24067	0.1034699	0.2189494	0.0846686	0.019473	0.0234676	0.0913053	0.104819	0.0424014	0.117571	0.0073801	0.10268	0.074906	0.068136	0.0157712	0.0453949	0.111078	0.0909491	0.4930106	15	8.963255	0.2768687	0.566378	0.839045	1.07914	1.51543	0.149955	0.150483	0.228595	0.080921	0.286188	0.103859	0.71196	0.6924695
71700	-444.1195	-366.1798	-77.93965	10.94134	2.981348	0.109074	0.920089	0.002333	0.00854683	0.178014	0.218929	0.0142216	0.001966	0.136724	0.0504559	0.188816	0.0907337	0.0513268	0.343269	0.134611	0.180764	0.0111299	0.0129668	0.00481492	0.0203976	0.000737526	0.0770747	0.0150833	0.0648336	0.0636529	0.0378825	0.430745	0.0040298	0.348529	0.162596	0.0990357	0.637997	0.975753	0.104467	0.00917522	0.00390364	0.0332998	0.110871	0.103043	0.0380821	0.185494	0.349146	0.258061	0.0245091	0.320411	0.0480439	0.11351	0.107679	0.0838026	0.226978	0.0111172	0.259654	0.0658222	0.0255817	0.0181253	0.0623338	0.0268663	0.280876	0.0998767	0.109361	0.333276	0.309534	0.1688663	0.1142551	0.0103302	0.0737625	0.106651	0.0638269	0.0441787	0.095521	0.0454565	0.0179548	0.139087	0.0173653	0.108068	0.00178092	0.00308416	0.184169	0.0887642	0.9052723	13	16.4563	0.1449296	0.387814	0.73049	1.08242	1.79927	0.179122	0.142622	0.159997	0.0778905	0.316533	0.123836	1.019527	0.8879333
71800	-410.1845	-363.1877	-46.99687	8.666068	7.070069	0.0427453	0.0170649	0.0153538	0.159751	0.0320377	0.312764	0.0898953	0.0345053	0.00842598	0.0090657	0.344312	0.0248901	0.117078	0.0569315	0.00314349	0.135069	0.00254337	0.0261677	0.0218016	0.039888	0.00780308	0.192748	0.137871	0.0206416	0.0480547	0.177376	0.163164	0.150724	0.0546416	0.0108953	0.0462637	0.345093	0.00817001	0.0362611	0.328039	0.0520029	0.0673717	0.127294	0.240336	0.0157424	0.0321813	0.14022	0.0309715	0.0958391	0.00963949	0.617432	0.0114416	0.0173465	0.252759	0.0502387	0.412634	0.0330677	0.020389	0.350383	0.382385	0.0749293	0.0380203	0.00425864	0.467818	0.038182	0.0369992	0.0026076	0.1069419	-0.02064777	0.0997394	0.0524731	0.0510713	0.113713	0.0530986	0.0369537	0.0223827	0.00157066	0.150759	0.0482387	0.10679	0.0410458	0.112433	0.0170384	0.0926929	0.6907206	15	12.024	0.2086676	0.570449	0.841139	1.07879	1.50962	0.110774	0.191803	0.212408	0.129685	0.243019	0.11231	0.6700728	1.030814
71900	-433.9502	-357.6064	-76.34386	10.09296	4.26092	0.0698146	0.0092605	0.0552359	0.381555	0.0578813	0.000931035	0.5557	0.313334	0.0517615	0.0781739	0.448887	0.037206	0.00849906	0.00411039	0.0728216	0.0584888	0.0159117	0.111134	0.0490658	0.125704	0.022098	0.269623	0.00672717	0.0362685	0.409107	0.145447	0.0516913	0.00928004	0.0875894	0.0509242	0.00503767	0.0194634	0.138797	0.0500525	0.0729294	0.255413	0.187142	0.333437	0.157103	0.0864462	0.0330193	0.0149221	0.174996	0.0133972	0.0380787	0.323145	0.487582	0.0149061	0.117202	0.02345	0.105887	0.129111	0.0225482	0.137439	0.190032	0.0285328	0.0163441	0.0514426	1.096	0.212356	0.833477	0.491232	0.1717524	-0.110705	0.0769101	0.149928	0.0854594	0.0197758	0.0538672	0.0380069	0.00600701	0.0209491	0.16171	0.0901171	0.109729	0.00827006	0.0460683	0.101353	0.0318489	0.874413	14	13.42973	0.121862	0.468146	0.783775	1.08428	1.6638	0.151544	0.115892	0.259934	0.100221	0.252089	0.12032	0.7637081	1.144957
72000	-442.014	-365.3927	-76.62134	10.17282	3.748515	0.0616332	0.288973	0.00213019	0.0822305	0.0363199	0.116502	0.359443	0.148672	0.057732	0.105163	0.371488	0.0243672	0.0339611	0.0184777	0.0342143	0.0308186	0.0846346	0.203478	0.00113343	0.149969	0.313052	0.480704	0.000534335	0.71408	0.331417	0.0230741	0.158683	0.0418389	0.075524	0.216599	0.02101	0.0080872	0.0145242	0.0924767	0.526477	0.109058	0.312383	0.264171	0.0411222	0.288159	0.0938982	0.280406	0.644337	0.063627	0.0438517	0.869113	0.634149	0.212499	0.067388	0.0840388	0.165333	0.0999367	0.0180709	0.0517763	0.313563	0.0135437	0.0415524	0.00361304	0.209066	0.0352494	0.190134	0.0277452	0.1774608	0.02307325	0.0550345	0.0764202	0.01954	0.087098	0.0832004	0.101837	0.00953241	0.000765744	0.100781	0.0326228	0.11909	0.00889987	0.132163	0.102129	0.0708868	0.5884484	13	10.70853	0.2661375	0.43999	0.766037	1.08435	1.70962	0.109845	0.175734	0.237514	0.123912	0.224901	0.128094	0.6115216	0.9622691
72100	-422.8635	-364.0096	-58.85389	11.8888	4.421633	0.0868007	0.0446378	0.00224462	0.00915194	0.377708	0.18531	0.135143	0.04384	0.0171064	0.0965148	0.0930352	0.00226253	0.0425636	0.0231978	0.107941	0.00064476	0.0210407	0.0792887	0.117864	0.0529602	0.0436131	0.47934	0.0278353	0.100587	0.00562637	0.0725692	0.188204	0.049245	0.0111821	0.230294	0.00916504	0.00967357	0.00238583	0.0238702	0.184011	0.341358	0.319648	0.166859	0.00459752	0.115144	0.166132	0.0216025	0.442783	0.0879589	0.0398119	0.012848	0.345368	0.0254896	0.0590021	0.0739341	0.0108397	0.0235046	0.0176424	0.222941	0.065936	0.0870547	0.0886532	0.0320043	0.454871	0.0776341	0.213154	0.0844837	0.1212369	-0.0001347674	0.0513821	0.151664	0.0547888	0.0343539	0.0786984	0.0553981	0.121342	0.000957072	0.0808964	0.0387156	0.0815445	0.00250456	0.0688952	0.0903325	0.0885268	0.6241181	12	12.65746	0.1244116	0.476124	0.788634	1.08413	1.65111	0.133347	0.139014	0.160975	0.0793962	0.321423	0.165845	0.6239833	1.000216
72200	-417.7823	-363.9758	-53.80655	11.1411	3.688855	0.00289032	0.147854	0.0362422	0.148601	0.472803	0.0202368	0.480416	0.081299	0.00319854	0.34851	0.0304853	0.10002	0.0186187	0.0684625	0.0462155	0.00812776	0.0626457	0.226945	0.0680634	0.102779	0.238172	0.083284	0.0741003	0.00810256	0.0514521	0.0715216	0.00315647	0.0223659	0.0493213	0.00334632	0.000469209	0.0516812	0.0417896	0.000931685	0.251416	0.360943	0.231028	0.151542	0.00795672	0.0163128	0.191622	0.0437649	0.109445	0.126101	0.128553	0.204899	0.198245	0.238791	0.0868656	0.0271665	0.00833569	0.0157627	0.100082	0.00597386	0.0868672	0.0250953	0.0613803	0.00933852	0.170509	0.0166026	0.332926	0.0189507	0.09584057	0.001126197	0.0755365	0.0903909	0.0707674	0.0479291	0.0887633	0.0679697	0.0332156	0.00937426	0.171156	0.081653	0.0841207	0.0127279	0.00510059	0.141199	0.0200953	0.7809319	13	14.03668	0.1800064	0.436407	0.763712	1.08431	1.71557	0.160796	0.151187	0.195166	0.0741514	0.304431	0.114268	0.7820581	0.99856
